"","kmeans_cluster"
"RP23-345O17.5",46
"RP23-4P1.3",46
"RP24-179P9.2",46
"RPL41",46
"RPLP2",46
"RUNDC3B",46
"SEPT2",46
"SERF2",46
"SETD5",46
"SH3BGRL",46
"SIRT2",46
"SLC22A5",46
"SLC25A28",46
"SLC25A4",46
"SLC35A1",46
"SLC35B3",46
"SLC39A6",46
"SLC5A3",46
"SMAD4",46
"SMPD1",46
"SMURF2",46
"SNORA52",46
"SNORA69",46
"SNORA73A",46
"SNORA73B",46
"SNORD83B",46
"SNX2",46
"SP2",46
"SP3",46
"SPAG1",46
"SPAG6L",46
"SPAG7",46
"SPATA6",46
"SPATS1",46
"SPCS3",46
"SPEF1",46
"STK39",46
"STX6",46
"SUPT20",46
"SUSD4",46
"TAX1BP3",46
"THAP2",46
"TIMMDC1",46
"TM9SF2",46
"TPST1",46
"TRIM14",46
"TRMT13",46
"TSC22D4",46
"TSPAN33",46
"TSPAN4",46
"TSPAN6",46
"TSTD3",46
"TTBK1",46
"TTC32",46
"TTC9C",46
"TTF2",46
"TTLL1",46
"TTPAL",46
"TTYH1",46
"TUBA1B",46
"TUBB5",46
"TUBB6",46
"TUBGCP2",46
"TUBGCP3",46
"TUBGCP4",46
"TUG1",46
"TULP3",46
"TXNDC15",46
"TXNL4A",46
"TYRO3",46
"UAP1",46
"UBA52",46
"UBA6",46
"UBE2A",46
"UBE2C",46
"UBE2D2A",46
"UBE2G1",46
"UBE2G2",46
"UBE2Q2",46
"UBE4B",46
"UBL4A",46
"UBLCP1",46
"UBOX5",46
"UBQLN2",46
"UBQLN4",46
"UBXN8",46
"UEVLD",46
"UFM1",46
"UGCG",46
"UGGT2",46
"UHMK1",46
"UHRF1BP1",46
"UMAD1",46
"UNC119B",46
"UNC13D",46
"UNC50",46
"UPF1",46
"UPF2",46
"URAD",46
"URI1",46
"USP14",46
"USP19",46
"USP20",46
"USP30",46
"USP31",46
"USP37",46
"USP39",46
"USP45",46
"USP7",46
"UST",46
"UTP23",46
"UTP3",46
"VASP",46
"VAV1",46
"VCP",46
"VEZT",46
"VMN1R4",46
"VOPP1",46
"VPS16",46
"VPS18",46
"VPS25",46
"VPS37B",46
"VPS37D",46
"VPS9D1",46
"VTI1A",46
"WAC",46
"WASF1",46
"WDR1",46
"WDR26",46
"WDR3",46
"WDR31",46
"WDR34",46
"WDR35",46
"WDR46",46
"WDR5",46
"WDR61",46
"WDYHV1",46
"WFS1",46
"WHSC1",46
"WIF1",46
"WRAP73",46
"WRN",46
"WSB2",46
"XPC",46
"XPO5",46
"XRCC2",46
"XRCC3",46
"XRN1",46
"XRRA1",46
"XXYLT1",46
"YIF1B",46
"YPEL1",46
"YTHDC1",46
"YWHAB",46
"YWHAE",46
"ZBED5",46
"ZBTB1",46
"ZBTB24",46
"ZBTB25",46
"ZC3H10",46
"ZCCHC11",46
"ZCCHC4",46
"ZCWPW1",46
"ZDHHC2",46
"ZDHHC21",46
"ZDHHC23",46
"ZDHHC6",46
"ZDHHC7",46
"ZDHHC9",46
"ZFAND1",46
"ZFAND4",46
"ZFC3H1",46
"ZFP101",46
"ZFP110",46
"ZFP113",46
"ZFP119A",46
"ZFP119B",46
"ZFP143",46
"ZFP191",46
"ZFP276",46
"ZFP280D",46
"ZFP3",46
"ZFP318",46
"ZFP36",46
"ZFP365",46
"ZFP367",46
"ZFP369",46
"ZFP382",46
"ZFP444",46
"ZFP507",46
"ZFP511",46
"ZFP512",46
"ZFP518A",46
"ZFP524",46
"ZFP526",46
"ZFP551",46
"ZFP563",46
"ZFP579",46
"ZFP597",46
"ZFP646",46
"ZFP652",46
"ZFP667",46
"ZFP668",46
"ZFP687",46
"ZFP688",46
"ZFP74",46
"ZFP760",46
"ZFP787",46
"ZFP800",46
"ZFP81",46
"ZFP82",46
"ZFP865",46
"ZFP959",46
"ZFP961",46
"ZFYVE1",46
"ZFYVE16",46
"ZFYVE21",46
"ZFYVE27",46
"ZFYVE28",46
"ZGRF1",46
"ZHX3",46
"ZIC1",46
"ZIC4",46
"ZKSCAN1",46
"ZKSCAN3",46
"ZKSCAN7",46
"ZKSCAN8",46
"ZMYM1",46
"ZMYM6",46
"ZNHIT6",46
"ZPBP2",46
"ZPR1",46
"ZRSR1",46
"ZSCAN18",46
"ZSCAN21",46
"ZSCAN26",46
"ZSCAN29",46
"ZWINT",46
"ZZEF1",46
"0610005C13RIK",47
"1110036E04RIK",47
"1500011K16RIK",47
"1700012B09RIK",47
"1700028P14RIK",47
"1700030C10RIK",47
"1700034I23RIK",47
"1700039M10RIK",47
"1700048O20RIK",47
"1700110K17RIK",47
"2210011C24RIK",47
"4632428C04RIK",47
"4930447M23RIK",47
"4930556N13RIK",47
"4933405L10RIK",47
"4933413L06RIK",47
"5830417I10RIK",47
"9030622O22RIK",47
"9430002A10RIK",47
"9530051G07RIK",47
"A130051J06RIK",47
"A330040F15RIK",47
"A330094K24RIK",47
"A730062M13RIK",47
"A930033H14RIK",47
"ABHD1",47
"ABHD14A",47
"ADAD1",47
"ADAM6B",47
"AFAP1L2",47
"AK010878",47
"AKR1C12",47
"AL731548.1",47
"AL954388.1",47
"AMHR2",47
"ANKRD39",47
"APOA2",47
"AQP9",47
"ARFGAP3",47
"ARHGAP35",47
"ARHGEF17",47
"ARNT2",47
"ART1",47
"ASTN2",47
"ATP8B5",47
"ATP9A",47
"AUTS2",47
"B4GALNT2",47
"BARHL1",47
"BC048644",47
"BC051628",47
"BPIFC",47
"BRINP1",47
"BTN1A1",47
"C030017D09RIK",47
"C1QTNF4",47
"C230012O17RIK",47
"C5AR1",47
"C7",47
"CASR",47
"CCDC157",47
"CCDC9",47
"CCDC96",47
"CDC42EP1",47
"CDCA8",47
"CDH24",47
"CDHR5",47
"CDK11B",47
"CDK2AP2",47
"CDK9",47
"CFAP45",47
"CFL2",47
"CHRM5",47
"CHRNG",47
"CIDEB",47
"CLIP3",47
"CLSTN3",47
"CNNM3",47
"CNR1",47
"COG8",47
"COL24A1",47
"CPD",47
"CS",47
"CSPG5",47
"CTIF",47
"D030025P21RIK",47
"D1PAS1",47
"D330025C20RIK",47
"D430018E03RIK",47
"DAG1",47
"DCXR",47
"DLL4",47
"DNAAF1",47
"DNAH1",47
"DNAH10",47
"DNAIC2",47
"DNAJB6",47
"DNAJC22",47
"DRD1",47
"DUOXA2",47
"DYNLT1B",47
"E330020D12RIK",47
"EFEMP2",47
"EHD2",47
"EIF2B1",47
"EIF2B4",47
"EIF4A3",47
"ENAH",47
"ENKUR",47
"EPHA1",47
"EPHX3",47
"ERCC1",47
"ESPN",47
"ESR2",47
"ESRP1",47
"EXOSC1",47
"F730035M05RIK",47
"F730311O21RIK",47
"FA2H",47
"FAM124A",47
"FAM135A",47
"FAM229B",47
"FAM46B",47
"FAU",47
"FBLIM1",47
"FBXO41",47
"FBXW4",47
"FOXD1",47
"FRMD8",47
"FSCN3",47
"FTO",47
"FUBP1",47
"FXYD3",47
"GCLM",47
"GDE1",47
"GIPC3",47
"GJB4",47
"GKAP1",47
"GM10680",47
"GM11707",47
"GM11915",47
"GM12522",47
"GM12523",47
"GM12524",47
"GM12983",47
"GM14619",47
"GM14647",47
"GM14858",47
"GM14965",47
"GM15222",47
"GM15310",47
"GM15676",47
"GM15842",47
"GM16153",47
"GM16156",47
"GM16159",47
"GM16534",47
"GM16575",47
"GM17231",47
"GM17376",47
"GM17511",47
"GM17971",47
"GM20511",47
"GM20513",47
"GM22471",47
"GM23077",47
"GM23218",47
"GM23954",47
"GM23997",47
"GM24103",47
"GM24481",47
"GM24597",47
"GM24669",47
"GM24719",47
"GM25767",47
"GM25880",47
"GM26080",47
"GM26278",47
"GM26532",47
"GM26583",47
"GM26833",47
"GM26876",47
"GM27475",47
"GM27605",47
"GM27700",47
"GM27898",47
"GM28281",47
"GM28730",47
"GM28914",47
"GM29538",47
"GM32391",47
"GM3351",47
"GM36970",47
"GM37037",47
"GM37297",47
"GM37401",47
"GM37509",47
"GM37546",47
"GM37790",47
"GM37856",47
"GM37859",47
"GM37931",47
"GM38042",47
"GM38113",47
"GM38182",47
"GM38320",47
"GM3835",47
"GM4535",47
"GM4895",47
"GM4980",47
"GM4981",47
"GM5459",47
"GM5620",47
"GM6283",47
"GM6465",47
"GM8192",47
"GM8213",47
"GM8531",47
"GM8773",47
"GPX7",47
"GRIA1",47
"GRP",47
"GSG1L2",47
"H2-DMB1",47
"H2-T3",47
"H60C",47
"HAUS6",47
"HES7",47
"HFE",47
"HIST4H4",47
"HMOX1",47
"HNRNPA1",47
"HOXAAS3",47
"HOXB4",47
"HOXB9",47
"HR",47
"HSPA2",47
"HTATSF1",47
"ICA1L",47
"IGHV1-49",47
"IGHV1-80",47
"IGHV11-1",47
"IGHV9-1",47
"IGLC3",47
"IGLJ3",47
"IL17B",47
"IL18RAP",47
"IL34",47
"IPO4",47
"JAK3",47
"KCNA4",47
"KCNQ1OT1",47
"KDM5C",47
"KIF21A",47
"KIF4",47
"LAD1",47
"LAGE3",47
"LDHD",47
"LEMD1",47
"LINGO2",47
"LONRF3",47
"LPAR5",47
"LPPR5",47
"LRRC16B",47
"LRRC41",47
"LRRC8DOS",47
"LYZL4",47
"MAML3",47
"MAN2B1",47
"MANEAL",47
"MATN2",47
"MEDAG",47
"MEF2B",47
"MFSD8",47
"MIR129-2",47
"MIR152",47
"MIR154",47
"MIR31",47
"MIR499",47
"MIR544",47
"MIR5622",47
"MIR6347",47
"MIR668",47
"MIR7001",47
"MIR7062",47
"MIR8094",47
"MIR8100",47
"MIR875",47
"MME",47
"MMU-MIR-3960",47
"MTERF4",47
"MUC15",47
"MUC19",47
"NAA60",47
"NABP2",47
"NCF4",47
"NCKIPSD",47
"NDOR1",47
"NEFL",47
"NEK11",47
"NEU1",47
"NFS1",47
"NGEF",47
"NIPSNAP1",47
"NKAPL",47
"NKX1-1",47
"NKX2-9",47
"NKX6-3",47
"NOL8",47
"NOS1AP",47
"NPEPPS",47
"NRGN",47
"NSUN4",47
"NUDT2",47
"NUFIP2",47
"NXPE5",47
"NXPH1",47
"ODF3B",47
"OGT",47
"OLFR1414",47
"OLFR352",47
"OLFR456",47
"OLFR754-PS1",47
"OLFR763",47
"ORAI1",47
"P2RY1",47
"P2RY6",47
"P4HTM",47
"PAFAH1B1-PS1",47
"PAK2",47
"PAM",47
"PCDHGB6",47
"PCGF1",47
"PCSK4",47
"PDGFA",47
"PEG10",47
"PEX26",47
"PGBD1",47
"PGP",47
"PKP2",47
"PLATR17",47
"PLATR9",47
"PLEKHA6",47
"PLEKHD1",47
"PLEKHD1OS",47
"PLK5",47
"PLXDC1",47
"PLXNA1",47
"POLM",47
"PRICKLE2",47
"PRSS34",47
"PSMD4",47
"PTAFR",47
"PTPRM",47
"PUSL1",47
"RASAL3",47
"RBP3",47
"REG3G",47
"RFNG",47
"RGS19",47
"RHOV",47
"RNF208",47
"RP23-123C15.1",47
"RP23-204O17.2",47
"RP23-337H1.2",47
"RP23-340E6.2",47
"RP23-375E13.4",47
"RP23-402P24.5",47
"RP23-403P6.1",47
"RP23-423A22.3",47
"RP23-436D14.6",47
"RP23-449F12.8",47
"RP23-455A10.1",47
"RP23-480E8.1",47
"RP23-4P1.5",47
"RP23-54L16.1",47
"RP23-57P23.3",47
"RP23-77E18.3",47
"RP23-91C8.1",47
"RP24-292F8.2",47
"RP24-430K15.6",47
"RP24-441E15.4",47
"RP24-441P8.4",47
"RP24-471B15.2",47
"RP24-503A2.6",47
"RP24-89O12.2",47
"RRP36",47
"RSPH6A",47
"RTP3",47
"S1PR1",47
"SAA4",47
"SCAMP3",47
"SCD1",47
"SCRN1",47
"SCRN3",47
"SELENBP1",47
"SELPLG",47
"SEMA3C",47
"SERPINB3B",47
"SESN2",47
"SETD1B",47
"SFXN1",47
"SGSH",47
"SH3TC2",47
"SIGIRR",47
"SLC22A18",47
"SLC25A31",47
"SLC25A34",47
"SLC27A5",47
"SLC29A1",47
"SLC4A9",47
"SMEK2",47
"SMIM24",47
"SNORA64",47
"SOX15",47
"SPHK1",47
"SPNS1",47
"SRCIN1",47
"SRSF4",47
"SSSCA1",47
"STMN4",47
"STRA13",47
"SUGCT",47
"SUSD2",47
"SYCE2",47
"SYMPK",47
"SYN3",47
"SYNDIG1",47
"SYT11",47
"SYT9",47
"SYTL1",47
"TAF5",47
"TCTN2",47
"TEAD2",47
"TEN1",47
"TFR2",47
"THBS4",47
"TINAGL1",47
"TLX2",47
"TMEM205",47
"TMEM246",47
"TMEM79",47
"TMEM92",47
"TMPRSS7",47
"TNFRSF25",47
"TPH2",47
"TRAIP",47
"TRAJ13",47
"TRAJ16",47
"TRAJ18",47
"TRAJ54",47
"TRAPPC2L",47
"TRAPPC3L",47
"TRAV11N",47
"TRBJ1-5",47
"TRIM32",47
"TRP53RKB",47
"TRUB2",47
"TSACC",47
"TSEN2",47
"1110032F04RIK",48
"1700008J07RIK",48
"1700051O22RIK",48
"1700122O11RIK",48
"2210015D19RIK",48
"2210408I21RIK",48
"2310045N01RIK",48
"2410016O06RIK",48
"2610020C07RIK",48
"2700060E02RIK",48
"2900009J06RIK",48
"3110062M04RIK",48
"4632427E13RIK",48
"4930440I19RIK",48
"4930445N18RIK",48
"4930481B07RIK",48
"4930513N10RIK",48
"4930579G24RIK",48
"4930594M22RIK",48
"4930597A21RIK",48
"4933412A08RIK",48
"4933421I07RIK",48
"5031439G07RIK",48
"5730455P16RIK",48
"6330416G13RIK",48
"A430046D13RIK",48
"A830092H15RIK",48
"ABHD15",48
"ABTB1",48
"AC073553.1",48
"ACO2",48
"ADD3",48
"ADGRV1",48
"ADK",48
"AGAP2",48
"AGFG2",48
"AL669951.2",48
"ALG3",48
"ANKRD16",48
"ANKRD42",48
"AP3S2",48
"ARF3",48
"ARL4A",48
"ART3",48
"ASB8",48
"ASGR1",48
"ASXL2",48
"ATAD5",48
"ATF1",48
"ATG7",48
"ATP6V1C1",48
"ATP6V1G1",48
"ATP7A",48
"ATP8B4",48
"ATXN2",48
"B3GNT9",48
"B930094E09RIK",48
"BBS7",48
"BC037034",48
"BCL2L11",48
"BCL2L13",48
"BCL9L",48
"BID",48
"BNC2",48
"BRCA1",48
"BSPRY",48
"BTBD7",48
"BX510318.1",48
"C330019F10RIK",48
"CACNA1G",48
"CARD11",48
"CCDC30",48
"CCDC91",48
"CCNG1",48
"CCNH",48
"CCT6B",48
"CD8A",48
"CDC26",48
"CDC27",48
"CDKL2",48
"CEACAM2",48
"CEP350",48
"CEP95",48
"CHIC2",48
"CHST2",48
"CHST8",48
"CLASP1",48
"CLDND2",48
"CLIC4",48
"CLK3",48
"CLOCK",48
"CLPB",48
"CMKLR1",48
"CMTR1",48
"CNBD2",48
"CNOT1",48
"CNOT2",48
"COL13A1",48
"COX11",48
"COX7B",48
"CREBRF",48
"CRLF3",48
"CSK",48
"CSNK1A1",48
"CTBP2",48
"CTNS",48
"CUL4B",48
"CYP4A29",48
"D430040D24RIK",48
"D830044I16RIK",48
"DAXX",48
"DBNL",48
"DCAF5",48
"DENND4C",48
"DEPDC1A",48
"DIP2B",48
"DLGAP3",48
"DPY19L2",48
"DUSP22",48
"DYNC1I1",48
"DZANK1",48
"ECT2",48
"EDARADD",48
"EFCAB12",48
"EHBP1",48
"EIF2B5",48
"ELOVL4",48
"EMC3",48
"ENOPH1",48
"ENTPD7",48
"ERH",48
"ERICH4",48
"ERO1LB",48
"ESR1",48
"EXO1",48
"FAM120B",48
"FAM171B",48
"FAM3B",48
"FAM83G",48
"FASTKD3",48
"FBXO38",48
"FMO5",48
"FOXD2",48
"FOXK1",48
"GCN1L1",48
"GDF11",48
"GM10399",48
"GM10617",48
"GM10658",48
"GM10941",48
"GM11993",48
"GM12000",48
"GM12248",48
"GM12493",48
"GM12497",48
"GM12606",48
"GM12655",48
"GM13396",48
"GM13523",48
"GM14163",48
"GM14206",48
"GM14251",48
"GM14426",48
"GM14597",48
"GM14636",48
"GM15454",48
"GM15732",48
"GM15984",48
"GM16344",48
"GM17491",48
"GM17720",48
"GM18734",48
"GM20109",48
"GM20503",48
"GM20528",48
"GM22803",48
"GM22847",48
"GM22979",48
"GM23166",48
"GM23504",48
"GM23589",48
"GM23865",48
"GM24169",48
"GM24757",48
"GM25447",48
"GM25873",48
"GM25989",48
"GM26496",48
"GM26582",48
"GM26805",48
"GM26890",48
"GM27286",48
"GM27826",48
"GM27913",48
"GM29395",48
"GM29458",48
"GM29590",48
"GM37419",48
"GM37560",48
"GM37589",48
"GM37944",48
"GM37947",48
"GM38034",48
"GM4076",48
"GM5106",48
"GM6297",48
"GM807",48
"GM8093",48
"GM8369",48
"GM9386",48
"GM9694",48
"GM9955",48
"GPATCH2",48
"GPD2",48
"GPR18",48
"H2-K1",48
"HDAC3",48
"HES6",48
"HIF1AN",48
"HIST1H1C",48
"HIST1H1T",48
"HIST2H4",48
"HMCN1",48
"HMX3",48
"HPCAL1",48
"HSPBP1",48
"HTR1D",48
"HYOU1",48
"IFIT1BL1",48
"IFIT1BL2",48
"IFIT3B",48
"IL15RA",48
"INAFM2",48
"INPP5B",48
"IRGQ",48
"ISG15",48
"ISYNA1",48
"ITPR1",48
"KANSL3",48
"KCTD20",48
"KLF4",48
"KLHL18",48
"KLHL30",48
"KPNA6",48
"LAMP2",48
"LAPTM5",48
"LILRA5",48
"LMAN2L",48
"LRRC9",48
"LRRFIP2",48
"MACROD1",48
"MAPK1IP1",48
"MBD3L1",48
"MCM7",48
"MCPH1",48
"MCTS1",48
"MFSD1",48
"MFSD7A",48
"MIR1224",48
"MIR3569",48
"MIR5110",48
"MIR6400",48
"MIR686",48
"MIR688",48
"MIR6953",48
"MIR7663",48
"MLEC",48
"MMU-MIR-6925",48
"MMU-MIR-7231",48
"MRPL33",48
"MRPS27",48
"MYO3B",48
"NAE1",48
"NAT9",48
"NCOA1",48
"NDUFA4L2",48
"NDUFB8",48
"NECAP2",48
"NFYA",48
"NOB1",48
"NT5C",48
"NTHL1",48
"NUBP1",48
"NUP188",48
"NUP210L",48
"NUP54",48
"OIT3",48
"OLFR1542-PS1",48
"OLFR803",48
"PAPD7",48
"PARPBP",48
"PCMTD1",48
"PCX",48
"PEX16",48
"PGK1",48
"PHGDH",48
"PIKFYVE",48
"PLAGL2",48
"PLD3",48
"PLS1",48
"POFUT2",48
"PPIP5K2",48
"PRR14",48
"PSEN1",48
"PYGL",48
"R3HDM1",48
"RALY",48
"RARG",48
"RBM17",48
"RCHY1",48
"RCN3",48
"RDM1",48
"REEP5",48
"RFXANK",48
"RILP",48
"RMDN1",48
"RNF168",48
"RNF169",48
"RNF44",48
"RP23-256B18.1",48
"RP23-374K9.4",48
"RP23-442L7.3",48
"RP23-4P1.2",48
"RP23-5D6.7",48
"RP24-179L19.4",48
"RP24-328P2.7",48
"RP24-351O18.5",48
"RP24-445M20.2",48
"RP24-481E4.4",48
"RP24-544J6.6",48
"RPL28",48
"RPL31",48
"RPL32-PS",48
"RPL3L",48
"RPL7A",48
"RPS25",48
"RRN3",48
"RSPH1",48
"RSPH14",48
"RUFY1",48
"RWDD3",48
"SAXO2",48
"SDC1",48
"SEC23B",48
"SEPP1",48
"SERPINB1C",48
"SETD6",48
"SHPK",48
"SIAE",48
"SIRT6",48
"SLAMF6",48
"SLC26A2",48
"SLC3A2",48
"SLCO2A1",48
"SLFN9",48
"SNHG7OS",48
"SNORA7A",48
"SNORD12",48
"SNORD45C",48
"SNRNP27",48
"SPOP",48
"SRMS",48
"SSC5D",48
"STK26",48
"STK40",48
"SYCP3",48
"TAF7",48
"TAF9",48
"TANC1",48
"TBPL1",48
"TCOF1",48
"TGFB2",48
"THOC3",48
"TMCC3",48
"TMEM101",48
"TMEM163",48
"TMEM165",48
"TMEM167B",48
"TMEM38A",48
"TMEM59",48
"TNF",48
"TPM3",48
"TPX2",48
"TRAPPC4",48
"TRIM30A",48
"TRIM44",48
"TRMT10B",48
"TRNP1",48
"1700001G01RIK",49
"1700009C05RIK",49
"1700019B03RIK",49
"1700022A21RIK",49
"1700034B16RIK",49
"1700040D17RIK",49
"1700044K03RIK",49
"1700045H11RIK",49
"1700061G19RIK",49
"1700124L16RIK",49
"1700125H20RIK",49
"1810041L15RIK",49
"2600006K01RIK",49
"2700097O09RIK",49
"2810030D12RIK",49
"4921504A21RIK",49
"4930448E22RIK",49
"4930505A04RIK",49
"4930509E16RIK",49
"4933429H19RIK",49
"5730522E02RIK",49
"6330403A02RIK",49
"6330403N20RIK",49
"6430571L13RIK",49
"9430020K01RIK",49
"A330008L17RIK",49
"A430027H14RIK",49
"A530095I07RIK",49
"A630010A05RIK",49
"AA914427",49
"ABCA16",49
"AC121821.1",49
"AC137871.1",49
"ADAMTSL2",49
"ADARB2",49
"ADH5",49
"ADH7",49
"ADORA1",49
"ADPRHL2",49
"AI606473",49
"AL669951.1",49
"ALDH1A2",49
"ALDH5A1",49
"ANAPC7",49
"ANXA1",49
"APBA1",49
"ARAP3",49
"ARFGAP1",49
"ARHGAP20",49
"ARHGAP22",49
"ARHGAP23",49
"ARHGEF25",49
"ARMCX2",49
"ARPC1B",49
"ASIC3",49
"ATAD3A",49
"ATP4A",49
"ATP5J",49
"ATP6V0D1",49
"AW047730",49
"AW549877",49
"B130055M24RIK",49
"B3GALT5",49
"BAG2",49
"BAMBI-PS1",49
"BB031773",49
"BC055324",49
"BIRC6",49
"BOLA1",49
"C1QL2",49
"C1RA",49
"C3",49
"C530005A16RIK",49
"CACNA1B",49
"CAR5B",49
"CBS",49
"CC2D1B",49
"CCDC106",49
"CCDC142",49
"CCHCR1",49
"CCNB1",49
"CCT2",49
"CD19",49
"CD302",49
"CD4",49
"CDC14B",49
"CDH11",49
"CDK12",49
"CDKN3",49
"CEP68",49
"CHMP4B",49
"CHODL",49
"CLDN8",49
"CLEC2H",49
"CLEC2J",49
"CLINT1",49
"CLRN2",49
"COMMD10",49
"CPEB2",49
"CPTP",49
"CRY2",49
"CTSF",49
"CYB5R1",49
"CYP4F14",49
"D330041H03RIK",49
"D430001F17RIK",49
"DHTKD1",49
"DHX32",49
"DNAJC18",49
"DPF2",49
"DPH2",49
"DPP7",49
"DPP9",49
"E030030I06RIK",49
"EHD1",49
"EHF",49
"EIF1AD",49
"ELAVL1",49
"EP400",49
"ERN2",49
"ERP29",49
"ESP4",49
"ESRRA",49
"EXOSC2",49
"F420014N23RIK",49
"FAM117A",49
"FAM178A",49
"FAM193B",49
"FAM71B",49
"FAM83E",49
"FBXO31",49
"FCER1G",49
"FOXN1",49
"FOXO1",49
"FRAT2",49
"GCKR",49
"GDF9",49
"GJA1",49
"GLTSCR1",49
"GM10284",49
"GM10638",49
"GM11410",49
"GM11617",49
"GM11628",49
"GM11677",49
"GM11729",49
"GM11842",49
"GM12088",49
"GM12108",49
"GM12445",49
"GM12814",49
"GM12827",49
"GM12950",49
"GM12951",49
"GM13025",49
"GM13065",49
"GM13091",49
"GM13279",49
"GM13344",49
"GM13420",49
"GM13778",49
"GM13835",49
"GM13919",49
"GM14023",49
"GM14720",49
"GM15503",49
"GM15838",49
"GM15913",49
"GM16062",49
"GM16348",49
"GM16531",49
"GM1673",49
"GM16845",49
"GM17606",49
"GM20389",49
"GM20642",49
"GM20649",49
"GM21957",49
"GM21994",49
"GM22159",49
"GM22163",49
"GM22439",49
"GM22768",49
"GM23072",49
"GM23093",49
"GM23329",49
"GM23551",49
"GM23560",49
"GM23814",49
"GM24066",49
"GM24177",49
"GM24298",49
"GM24394",49
"GM24453",49
"GM2453",49
"GM24548",49
"GM24808",49
"GM24970",49
"GM25026",49
"GM25562",49
"GM25708",49
"GM26349",49
"GM26352",49
"GM26395",49
"GM26511",49
"GM26561",49
"GM26901",49
"GM27522",49
"GM27564",49
"GM27592",49
"GM27595",49
"GM28036",49
"GM28590",49
"GM29483",49
"GM35025",49
"GM36972",49
"GM37384",49
"GM37784",49
"GM38186",49
"GM4862",49
"GM498",49
"GM6161",49
"GM6272",49
"GM6623",49
"GM8173",49
"GM8407",49
"GM9496",49
"GPC6",49
"GSC2",49
"GSK3A",49
"GSTT2",49
"HIPK2",49
"HIST1H2AH",49
"HOXA7",49
"HOXD12",49
"HPD",49
"HRSP12",49
"HYAL3",49
"HYLS1",49
"IFT46",49
"IGHV1-42",49
"IGHV1-5",49
"IGHV1-81",49
"IGHV10-2",49
"IGHV8-8",49
"IGKV8-24",49
"IKBIP",49
"IL17RB",49
"IQSEC2",49
"IRS2",49
"IRS3",49
"IZUMO4",49
"KAZN",49
"KCNJ16",49
"KCTD11",49
"KCTD8",49
"KIF23",49
"KLHDC7B",49
"KLHDC8B",49
"KLK1B11",49
"KLK1B5",49
"L3MBTL1",49
"LARP4",49
"LHX1OS",49
"LHX6",49
"LIPT1",49
"LMLN",49
"LRG1",49
"LRRC15",49
"LRRC59",49
"LSAMP",49
"LTBR",49
"LY6G5B",49
"LY6G6C",49
"LYPLA1",49
"MAP2K5",49
"MAPKBP1",49
"MCOLN1",49
"MCRS1",49
"MDM4",49
"MEGF6",49
"MEIS3",49
"METTL13",49
"MGAT4C",49
"MGST1",49
"MIR130B",49
"MIR146",49
"MIR2861",49
"MIR423",49
"MIR5112",49
"MIR6374",49
"MIR6395",49
"MIR6541",49
"MIR677",49
"MIR6986",49
"MIR7066",49
"MIR7649",49
"MKNK2",49
"MLX",49
"MMU-LET-7E",49
"MRPL57",49
"MSX3",49
"MTFR1L",49
"MTIF2",49
"MTL5",49
"MUC20",49
"MUC3",49
"MUP-PS23",49
"N-R5S97",49
"NAGLU",49
"NAGPA",49
"NDUFB11",49
"NEK4",49
"NFKBIL1",49
"NGFRAP1",49
"NLGN1",49
"NME7",49
"NPBWR1",49
"NTAN1",49
"NUCKS1",49
"NUF2",49
"NWD1",49
"NXF1",49
"OLFML2A",49
"OLFR1344",49
"OLFR225",49
"OLFR650-PS1",49
"OLFR807",49
"OLFR908",49
"OPRD1",49
"OTUD7B",49
"PAIP1",49
"PAPLN",49
"PARK7",49
"PAWR",49
"PCDHB14",49
"PCNT",49
"PDZD3",49
"PDZK1",49
"PFDN5",49
"PHKB",49
"PHKG1",49
"PHLDA2",49
"PHRF1",49
"PIANP",49
"PKD1L1",49
"PKLR",49
"PKN3",49
"PLEKHG6",49
"PMIS2",49
"PML",49
"PNISR",49
"POLD4",49
"POLN",49
"POLRMT",49
"POP4",49
"POU2AF1",49
"PPP1CB",49
"PROX1OS",49
"PRSS57",49
"PSMD10",49
"PSME3",49
"PYCR2",49
"PYDC4",49
"R3HCC1",49
"RAB39B",49
"RASA2",49
"RASIP1",49
"RBM4B",49
"RBM5",49
"RC3H2",49
"RGL3",49
"RHBDD3",49
"RHOA",49
"RIMS1",49
"RMRP",49
"RNF103",49
"RP23-121M13.3",49
"RP23-189N11.1",49
"RP23-1B20.1",49
"RP23-210I6.1",49
"RP23-231C16.1",49
"RP23-31J24.2",49
"RP23-422D12.3",49
"RP23-422P4.3",49
"RP23-443N7.4",49
"RP23-78J15.5",49
"RP23-79E5.5",49
"RP23-89F9.2",49
"RP24-176O2.2",49
"RP24-210J6.4",49
"RP24-277J22.4",49
"RP24-318J14.1",49
"RP24-353A8.1",49
"RP24-457B22.2",49
"RPAP1",49
"RPL10",49
"RPL15-PS3",49
"RPL18A",49
"RPL34-PS1",49
"RPL9-PS7",49
"RPS13-PS4",49
"RPS6KA6",49
"RRNAD1",49
"RSL24D1",49
"RYR3",49
"SACM1L",49
"SAMD8",49
"SAP30BP",49
"SAP30BPOS",49
"SARNP",49
"SCGB2B4-PS",49
"SCN3B",49
"SCO1",49
"SCRT2",49
"SEC16A",49
"SGCZ",49
"SH3BGRL2",49
"SH3GL2",49
"SIDT1",49
"SLC15A4",49
"SLC1A6",49
"SLC25A45",49
