"","Naive_Kaech_Kaech","Naive_Kaech_Chung","Naive_Mackay_Chung","Naive_MilnerAug_Chung","Naive_Renkema_Chung","Naive_Scott_Scott","MP_Kaech_Chung","MP_Kaech_Kaech","MP_Kaech_Scott","MP_MilnerAug_Kaech","MP_MilnerAug_Scott","MP_MilnerAug_Chung","TE_Kaech_Chung","TE_Kaech_Kaech","TE_Kaech_Scott","TE_MilnerAug_Kaech","TE_MilnerAug_Scott","TE_MilnerAug_Chung","TCM_Mackay_Chung","TCM_MilnerAug_Chung","TCM_Renkema_Chung","TEM_Mackay_Chung","TEM_MilnerAug_Chung","TEM_Renkema_Chung","TRM.IEL_Milner17_Milner17","TRM.IEL_MilnerApr_Chung","TRM.IEL_MilnerApr_Milner17","TRM.IEL_Milner17_Chung","TRM.liver_Mackay_Chung","TexProg1_Beltra_Beltra","TexProg2_Beltra_Beltra","TexProg_Beltra_Chung","TexProg_Hudson_Chung","TexProg_Hudson_Beltra","TexInt_Beltra_Beltra","TexInt_Beltra_Chung","TexInt_Hudson_Chung","TexInt_Hudson_Beltra","TexTerm_Beltra_Beltra","TexTerm_Beltra_Chung","TexTerm_Hudson_Chung","TexTerm_Hudson_Beltra"
"Npas2",0,0,0.03,0,0,0,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0.15,0,0,0,0.03,0.03,0.24,0.24,0.05,0.05,0,0,0,0
"Vdr",0,0,0.05,0,0,0,0.3,0.3,0.3,0,0,0,0.13,0.13,0.13,0,0,0,0.1,0,0,0.02,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.07,0.07,0,0,0.05,0.05
"Zfp282",2.71,2.71,2.57,2.67,1.28,4.25,10.61,10.61,10.61,3.61,3.61,3.61,10.31,10.31,10.31,3.56,3.56,3.56,4.9,0.89,1.41,6.7,1.62,0,2.17,2.03,2.03,2.17,6.16,4.4,7.48,4.4,11.5,11.5,6.7,6.7,12.63,12.63,7.28,7.28,13.68,13.68
"Zfp398",11.03,11.03,6.23,9.49,2.83,7.46,17.73,17.73,17.73,5.85,5.85,5.85,14.32,14.32,14.32,6.16,6.16,6.16,15.71,8.3,0,20.85,7.97,5.45,4,8.28,8.28,4,19.66,6.77,12.15,6.77,12.88,12.88,7.95,7.95,8.92,8.92,10.22,10.22,13.35,13.35
"Pax9",0,0,0,0,0,0,0,0,0,0.14,0.14,0.14,0,0,0,0,0,0,0.22,0,0,0.4,0.2,0,0.68,0,0,0.68,0.24,0,0,0,0.45,0.45,1.1,1.1,1.59,1.59,0.73,0.73,1.77,1.77
"Foxk2",18.07,18.07,10.06,5.62,1.42,0.81,26.81,26.81,26.81,4.58,4.58,4.58,24.6,24.6,24.6,5.34,5.34,5.34,18.14,2.14,3.15,22.9,2.98,0,4.28,2.2,2.2,4.28,21.41,5.88,8.81,5.88,19.51,19.51,8.39,8.39,23.16,23.16,18.92,18.92,22.32,22.32
"Nr5a2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prdm1",4.91,4.91,0.56,0,0,0.38,15.47,15.47,15.47,3.34,3.34,3.34,36.45,36.45,36.45,12.92,12.92,12.92,13.41,0.32,0,30.53,7.65,0,16.38,9.91,9.91,16.38,39.21,2.19,13.1,2.19,1.7,1.7,34.11,34.11,56.78,56.78,60.63,60.63,83.15,83.15
"Tgif2",10.46,10.46,6.93,3.84,27.6,7.25,5.01,5.01,5.01,3.57,3.57,3.57,2.39,2.39,2.39,1.96,1.96,1.96,5.12,3.14,110.58,4.37,1.4,24.07,12.41,7.4,7.4,12.41,7.92,5.96,6.11,5.96,11.56,11.56,2.08,2.08,4.2,4.2,5.36,5.36,6.54,6.54
"Pknox2",0,0,0,0,0,0,0.12,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olig3",0,0,0.11,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otx1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0,0.19,0,0.19,2.11,2.11,0,0,0.16,0.16,0,0,0,0
"Zfp13",0,0,0,0.24,0,0,0,0,0,0,0,0,0.03,0.03,0.03,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0.26,0.26,0,0,0,0,0,0
"Dmbx1",0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hmg20b",46.83,46.83,8.46,27.09,0,14.74,73.22,73.22,73.22,13.81,13.81,13.81,60.6,60.6,60.6,15.57,15.57,15.57,33.96,4.78,0,44.61,14.51,0,20.93,16.89,16.89,20.93,46.15,10.54,13.25,10.54,21.78,21.78,8.94,8.94,20.18,20.18,10.89,10.89,15.94,15.94
"Rfx8",0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.45,0,0,0,0,0,0,0,0
"Erg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.44,0.44,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0.27,0.27
"Pbx2",27.74,27.74,14.88,0.78,28.67,0.47,44.63,44.63,44.63,0.85,0.85,0.85,39.01,39.01,39.01,2.58,2.58,2.58,35.63,1.25,0,40.1,0.56,0,2.23,1.4,1.4,2.23,42.47,3.1,1.75,3.1,8.82,8.82,8.81,8.81,6.85,6.85,5.15,5.15,6.06,6.06
"Tcf7l2",0,0,0.27,0.76,0,3.17,0.51,0.51,0.51,0,0,0,0.14,0.14,0.14,0.1,0.1,0.1,0.99,0,0,0.37,0.35,0,0,0,0,0,0.06,0,0,0,0,0,0.72,0.72,0.81,0.81,0.14,0.14,0.15,0.15
"Maz",105.83,105.83,59.97,4.41,0,11.47,180.47,180.47,180.47,9.24,9.24,9.24,166.45,166.45,166.45,8.2,8.2,8.2,129.34,6.13,3.5,143.94,12.42,6.52,9.77,7.47,7.47,9.77,135.25,20.91,34.9,20.91,93.62,93.62,25.94,25.94,91.15,91.15,25.31,25.31,61.89,61.89
"Ybx1",349.89,349.89,225.48,104.21,36.34,151.75,448.45,448.45,448.45,103.07,103.07,103.07,450.66,450.66,450.66,124.86,124.86,124.86,339.47,39.44,104.14,368.75,48.92,25.43,97.12,37.13,37.13,97.12,383.25,474.82,627.16,474.82,433.7,433.7,439.67,439.67,483.93,483.93,415.01,415.01,342.27,342.27
"Stat2",22.83,22.83,19.72,11.59,0,11.22,35.62,35.62,35.62,8.84,8.84,8.84,32.77,32.77,32.77,11.06,11.06,11.06,24.46,4.11,0,33.91,5.8,1.12,14.94,8.27,8.27,14.94,37.29,41.49,50,41.49,53.52,53.52,27.46,27.46,41.5,41.5,56.12,56.12,36.95,36.95
"Prox1",0,0,0,0,0,0,0.07,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zfp189",1.92,1.92,1.94,2.28,0,4.66,4.67,4.67,4.67,2.44,2.44,2.44,4.74,4.74,4.74,3.29,3.29,3.29,3.65,0.08,0,5.43,0.1,0,3.12,1.2,1.2,3.12,5.84,2.77,6.12,2.77,3.67,3.67,4.88,4.88,5.21,5.21,4.73,4.73,5.4,5.4
"Zbtb6",11.61,11.61,6.76,4.52,1.59,1.18,16.22,16.22,16.22,3.31,3.31,3.31,16.22,16.22,16.22,1.96,1.96,1.96,23.29,0.32,0,29.45,0.74,0,1.44,0.39,0.39,1.44,26.27,0.54,1.48,0.54,2.45,2.45,2.1,2.1,1.43,1.43,0.64,0.64,1.96,1.96
"Grhl1",1,1,0.06,0,0,0.04,0.33,0.33,0.33,0.29,0.29,0.29,0.56,0.56,0.56,0.41,0.41,0.41,0.48,0.06,0,0.7,0.08,0,0.16,0.24,0.24,0.16,0.84,0.89,2.3,0.89,2.52,2.52,0.35,0.35,1.67,1.67,0.17,0.17,2.19,2.19
"Atf1",46.89,46.89,34.65,11.75,0,26.78,60.7,60.7,60.7,16.17,16.17,16.17,71.87,71.87,71.87,53.09,53.09,53.09,54.33,11.46,11.9,59.28,15.52,7.07,19.99,30.84,30.84,19.99,67.36,23.2,39.4,23.2,38.38,38.38,25.17,25.17,52.12,52.12,37.51,37.51,38.85,38.85
"Lcorl",1.91,1.91,2.02,8.15,1.47,8.61,9.78,9.78,9.78,6.96,6.96,6.96,9.52,9.52,9.52,2.38,2.38,2.38,8.94,0.41,0,12.23,0.5,1.79,7.31,7.26,7.26,7.31,13.57,4.74,2.92,4.74,6.52,6.52,5.47,5.47,5.19,5.19,12.88,12.88,13.84,13.84
"Zbtb37",4.67,4.67,2.75,2.58,1.11,1.55,16.12,16.12,16.12,1.85,1.85,1.85,16.41,16.41,16.41,1.23,1.23,1.23,11.66,0.49,2.86,17.04,1.86,1.96,1.11,2.37,2.37,1.11,15.05,6.13,0.71,6.13,3.52,3.52,2.9,2.9,4.91,4.91,2.67,2.67,5.23,5.23
"Hoxd8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0,0,0,0
"Hes5",0,0,0.52,1.76,0,0.1,0.06,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.37,0,0.07,0.5,0,0.5,1.17,1.17,0,0,0.08,0.08,0,0,0,0
"Dlx1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ikzf1",414.33,414.33,242.23,142.79,16.81,294.2,313.14,313.14,313.14,102.21,102.21,102.21,315,315,315,131.06,131.06,131.06,208.46,23.33,14.13,265.57,34.02,17.69,76.66,30.76,30.76,76.66,324.52,69.05,101.62,69.05,203.53,203.53,143.13,143.13,222.29,222.29,195.4,195.4,231.6,231.6
"Sox7",0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0.06,0.09,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nfe2",18.94,18.94,0.33,0,0,0.61,2.62,2.62,2.62,0.95,0.95,0.95,6.2,6.2,6.2,6.74,6.74,6.74,2.66,0.42,5.06,4.57,0.36,0,0.33,0,0,0.33,0.7,12.65,6.44,12.65,1.81,1.81,15.06,15.06,4.1,4.1,2.2,2.2,0.97,0.97
"Neurod4",0,0,0.03,0,0,0,0,0,0,0,0,0,0.04,0.04,0.04,0,0,0,0,0.06,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jrkl",1.9,1.9,3.61,3.27,0,1.71,11.55,11.55,11.55,2.6,2.6,2.6,13.74,13.74,13.74,3.44,3.44,3.44,15.15,0.15,0,19.46,0.2,0,2.48,0.28,0.28,2.48,21.12,0.87,0,0.87,1.48,1.48,1.45,1.45,1.91,1.91,0.7,0.7,2.62,2.62
"Hnf4a",0,0,0.01,0.11,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cebpg",18.27,18.27,12.17,12.55,32.51,5.61,25.8,25.8,25.8,10.59,10.59,10.59,29.48,29.48,29.48,12.9,12.9,12.9,25.13,3.48,18.83,36.23,3.4,14.85,7.4,2.8,2.8,7.4,29.56,14.69,31.8,14.69,24.7,24.7,35.99,35.99,33.26,33.26,43.02,43.02,24.85,24.85
"En2",0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elf4",72.51,72.51,54.77,18.63,10.67,28.68,152.66,152.66,152.66,19.46,19.46,19.46,201.01,201.01,201.01,31.09,31.09,31.09,111.18,13.84,33.2,172.82,19.17,7.51,21.1,12.08,12.08,21.1,140,15.24,29.06,15.24,74.61,74.61,72.83,72.83,105.59,105.59,48.6,48.6,73.54,73.54
"Foxe1",0,0,0,0,0,0,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aire",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.05,0,0,0,0,0,0,0.03,0,0,0,0.07,0.07,0,0,0,0,0,0,0,0
"Myc",84.11,84.11,41.51,53.62,14.93,160.84,59,59,59,30.25,30.25,30.25,12.37,12.37,12.37,8.92,8.92,8.92,57.77,60.71,0,21.22,31.4,8.07,25.99,63.17,63.17,25.99,44.44,93.02,86.73,93.02,47.86,47.86,8.24,8.24,48.68,48.68,13.44,13.44,28.17,28.17
"Cphx2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bhlha15",0.15,0.15,0.08,0.54,43.82,0.07,0.04,0.04,0.04,0.25,0.25,0.25,0.14,0.14,0.14,0.08,0.08,0.08,0.38,0.25,34.58,0.5,0,34.29,0.14,0.35,0.35,0.14,0.43,0.43,0,0.43,0,0,0.3,0.3,0.09,0.09,0,0,0,0
"Pax8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.19,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vax2",0,0,0,0,0,0,1.92,1.92,1.92,0.85,0.85,0.85,2.53,2.53,2.53,0,0,0,1.25,0,0,1.42,0,0,0,0,0,0,1.43,7.19,11.36,7.19,18.88,18.88,12.43,12.43,15.66,15.66,7.48,7.48,5.97,5.97
"Zfp354a",0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zfp12",20.51,20.51,6.41,5.41,2.71,8.42,20.85,20.85,20.85,2.34,2.34,2.34,21.01,21.01,21.01,2.63,2.63,2.63,20.61,2.56,6.33,29.68,1.58,0.93,3.41,1.34,1.34,3.41,26.33,13.82,23.66,13.82,22.07,22.07,14.61,14.61,17.4,17.4,29.02,29.02,25.79,25.79
"Mga",17.88,17.88,13.39,16.8,0,7.26,32.33,32.33,32.33,6.72,6.72,6.72,28.11,28.11,28.11,7.66,7.66,7.66,34.09,10.22,7.03,36.99,6.3,3.67,3.29,11.98,11.98,3.29,42.71,4.78,10.51,4.78,27.38,27.38,7.82,7.82,13.75,13.75,16.16,16.16,23.35,23.35
"Erf",20.2,20.2,10.62,0.27,2.08,1.26,10.08,10.08,10.08,0.17,0.17,0.17,22.2,22.2,22.2,0.49,0.49,0.49,9.79,2.25,4.6,13.88,1.22,0,1.32,2.29,2.29,1.32,7.97,0,0,0,1.8,1.8,0.15,0.15,2.7,2.7,0.43,0.43,1.06,1.06
"Pbx3",8.24,8.24,0.33,0,0,0.23,2.19,2.19,2.19,0.56,0.56,0.56,3.26,3.26,3.26,0.34,0.34,0.34,3.93,0,29.68,7.73,0.6,0,0.36,1.12,1.12,0.36,9.32,4.17,7.54,4.17,8.03,8.03,11.35,11.35,12.01,12.01,11.76,11.76,20.06,20.06
"Six1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rxra",6.33,6.33,4.93,0.66,0,0.85,10.95,10.95,10.95,0.69,0.69,0.69,19.85,19.85,19.85,1.24,1.24,1.24,10.46,0.47,0,19.52,1.82,3.12,0.51,1.03,1.03,0.51,5.42,1.13,1.81,1.13,4.55,4.55,2.72,2.72,7.8,7.8,0.54,0.54,0.75,0.75
"Stat3",97.2,97.2,54.36,68.75,10.18,135.25,145.71,145.71,145.71,57.14,57.14,57.14,133.02,133.02,133.02,58.5,58.5,58.5,96.29,33.78,29.38,116.3,47.76,18.71,65.06,83.63,83.63,65.06,140.1,187.25,259.01,187.25,315.47,315.47,187.01,187.01,237.82,237.82,313.16,313.16,343.36,343.36
"Nanog",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0
"Foxd2",0,0,0.76,0.95,0,0.05,2.75,2.75,2.75,0,0,0,5.66,5.66,5.66,0.45,0.45,0.45,2.1,0.09,0,4.08,0.34,0,0.19,0.16,0.16,0.19,3.31,0.4,1.98,0.4,1.14,1.14,2.31,2.31,3.17,3.17,4.43,4.43,5.25,5.25
"Zscan4d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm28047",0,0,0,0,0,0,0.57,0.57,0.57,0,0,0,1.43,1.43,1.43,0,0,0,0,0,0,0,0,0,0,2.13,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zfp777",53.81,53.81,16.04,4.79,25.67,1.2,24.31,24.31,24.31,4.14,4.14,4.14,28.87,28.87,28.87,2.78,2.78,2.78,21.23,2.59,0,28.37,4.24,26.09,2.34,2.94,2.94,2.34,24,22.21,18.82,22.21,10.69,10.69,1.37,1.37,14.66,14.66,15.81,15.81,12.2,12.2
"Gfi1b",1.92,1.92,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0.55,0,0,0,0,0,0,0,2.39,0,2.39,0,0,0,0,0,0,0.34,0.34,0,0
"Trp53",258.6,258.6,98.38,123.93,21.88,299.73,137.55,137.55,137.55,91.15,91.15,91.15,101.1,101.1,101.1,72.47,72.47,72.47,112.87,139,23.31,91.51,102.11,26.9,105.53,110.94,110.94,105.53,113.7,118.9,107.56,118.9,195.71,195.71,83.66,83.66,141.96,141.96,106.91,106.91,139.38,139.38
"Zbtb26",10.25,10.25,1.9,4.17,0,1.12,6.66,6.66,6.66,1.75,1.75,1.75,7.07,7.07,7.07,2.9,2.9,2.9,7.79,1.24,0,9.93,1.88,2.79,1.01,1.08,1.08,1.01,11.72,1.06,1.08,1.06,3.32,3.32,0.84,0.84,1.65,1.65,0.46,0.46,3.03,3.03
"Hes6",29.33,29.33,20.11,31.92,0,69.81,48.81,48.81,48.81,49.83,49.83,49.83,54.45,54.45,54.45,44.56,44.56,44.56,41.08,24.18,0,43.64,22.08,3.42,48.01,24.71,24.71,48.01,38.56,69.91,90.55,69.91,76.07,76.07,54.05,54.05,101.41,101.41,113.85,113.85,74.96,74.96
"Tbp",35.91,35.91,24.58,33.27,40.38,38.31,57.92,57.92,57.92,32.9,32.9,32.9,44.53,44.53,44.53,22.36,22.36,22.36,48.6,28.33,27.19,62.95,18.88,25.82,23.5,31.08,31.08,23.5,62.06,47.14,45.93,47.14,61.42,61.42,34.31,34.31,57.11,57.11,64.11,64.11,56.39,56.39
"Sox4",13.17,13.17,1.69,2.52,0,1.07,0.74,0.74,0.74,0,0,0,0.7,0.7,0.7,0.41,0.41,0.41,0.39,0,0,0.09,0,0,0,0,0,0,0.04,0.51,0,0.51,4.57,4.57,0.21,0.21,0.06,0.06,0.2,0.2,0,0
"Clock",5.11,5.11,3.58,10.12,9.36,4.37,12.49,12.49,12.49,4.72,4.72,4.72,13.96,13.96,13.96,3.34,3.34,3.34,14.26,3.41,13.55,19.37,3.61,7.41,1.91,2.69,2.69,1.91,20.17,2.5,2.18,2.5,6.14,6.14,3.92,3.92,4.53,4.53,3.56,3.56,7.57,7.57
"Dbp",25.86,25.86,16.5,14.09,38.3,19.4,6.15,6.15,6.15,7.08,7.08,7.08,6.8,6.8,6.8,3.52,3.52,3.52,11.21,6.76,49.92,9.29,9.35,27.17,1.78,7.5,7.5,1.78,14.67,3.54,7.65,3.54,16.35,16.35,9.43,9.43,4.86,4.86,13.61,13.61,7.82,7.82
"Foxo4",14.26,14.26,8.31,1.97,30.16,0.8,28.9,28.9,28.9,0.74,0.74,0.74,31.78,31.78,31.78,1.14,1.14,1.14,25.35,5.88,58.6,35.58,2.63,47.46,1.5,3.73,3.73,1.5,33.38,0,1.04,0,1.1,1.1,0.84,0.84,0.81,0.81,0.16,0.16,0.78,0.78
"Mynn",16.32,16.32,10.09,14.52,4.2,34.99,17.79,17.79,17.79,16.4,16.4,16.4,26.08,26.08,26.08,13.86,13.86,13.86,17.77,3.71,2.84,24.89,1.16,0,14.93,7.42,7.42,14.93,21.48,18.55,19.38,18.55,31.83,31.83,21.99,21.99,28.63,28.63,29.1,29.1,29.28,29.28
"Nr1h3",0,0,0.67,0,0,1.62,2.64,2.64,2.64,0.18,0.18,0.18,2.39,2.39,2.39,0.57,0.57,0.57,4.39,1.12,0,4.57,0,0,0.64,0,0,0.64,1.08,0.98,0.48,0.98,1.09,1.09,0.97,0.97,2.27,2.27,1.86,1.86,2.26,2.26
"Wt1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ctcf",95,95,53.32,25.2,70.07,32.31,153.05,153.05,153.05,13.77,13.77,13.77,151.38,151.38,151.38,14.81,14.81,14.81,103.03,14.51,71.02,114.2,12.62,56.77,16.16,11.04,11.04,16.16,136.64,92.27,135.58,92.27,138.76,138.76,118.43,118.43,143.26,143.26,140.89,140.89,141.77,141.77
"Cebpd",2.87,2.87,0.12,0,0,0.1,0.96,0.96,0.96,0,0,0,0.33,0.33,0.33,0.89,0.89,0.89,0.69,0,0,0.93,0,0,0,1.82,1.82,0,0.08,1.66,0.76,1.66,0.78,0.78,0,0,0.09,0.09,0,0,0.1,0.1
"Rarg",44.88,44.88,25.43,7.38,38.21,20.38,20.96,20.96,20.96,0.11,0.11,0.11,21.45,21.45,21.45,0.65,0.65,0.65,35.38,4.19,9.04,40.95,4.86,14.78,0.54,0.62,0.62,0.54,15.96,7.26,17.9,7.26,15.93,15.93,16.08,16.08,12.95,12.95,7.14,7.14,5.66,5.66
"Mxd1",19.23,19.23,4.77,8.91,0,11.5,25.18,25.18,25.18,9.46,9.46,9.46,21.14,21.14,21.14,15.53,15.53,15.53,11.53,3.26,0,14.72,4.31,0,53.37,42.34,42.34,53.37,18.44,22.97,33.38,22.97,26.08,26.08,34.61,34.61,48.29,48.29,43.7,43.7,53.53,53.53
"Zfp932",11.53,11.53,10.44,26.22,0,15.56,27.92,27.92,27.92,35.55,35.55,35.55,25.17,25.17,25.17,38.01,38.01,38.01,47.64,1.91,3.28,58.24,2.36,0,46.03,5.44,5.44,46.03,59.68,18.34,18.03,18.34,21.74,21.74,31.03,31.03,18,18,10.39,10.39,22.91,22.91
"Cphx1",0,0,0.03,0,0,0,0.31,0.31,0.31,0,0,0,0.13,0.13,0.13,0,0,0,0.57,0,0,0.4,0,0,0,0,0,0,0,0,1.46,0,0.07,0.07,0,0,0.26,0.26,0,0,0,0
"Sp9",0,0,0,1.16,60.35,0,0,0,0,0,0,0,0,0,0,4.44,4.44,4.44,0,0,130.98,0,0.62,81.61,1.2,0,0,1.2,0,0,0,0,0,0,1.41,1.41,0.04,0.04,0,0,0,0
"Rreb1",25.38,25.38,9.22,3.79,14.05,5.52,17.86,17.86,17.86,1.1,1.1,1.1,14.3,14.3,14.3,1.3,1.3,1.3,9.74,5.92,3.59,9.17,2.94,3.91,3.58,6.6,6.6,3.58,12.92,1.45,0.08,1.45,6.58,6.58,0.83,0.83,1.4,1.4,2.16,2.16,1.57,1.57
"Zfp354b",0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Irx3",0,0,0,0,0,0,0.13,0.13,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elk4",118.85,118.85,48.96,55.03,22.18,33.24,191.72,191.72,191.72,34.63,34.63,34.63,164.9,164.9,164.9,33.4,33.4,33.4,95.81,42.01,17.95,113.85,32.57,15.44,29.99,36.8,36.8,29.99,109.22,15.99,18.42,15.99,46.9,46.9,16.72,16.72,29.54,29.54,16.54,16.54,22.21,22.21
"Mef2d",115.68,115.68,52.48,15.16,38.32,27.34,141.31,141.31,141.31,13.19,13.19,13.19,138.16,138.16,138.16,15.63,15.63,15.63,85.43,15.29,20.42,99.83,18.39,20.59,15.9,9.91,9.91,15.9,96.78,16.82,35.27,16.82,105.96,105.96,45.08,45.08,93.39,93.39,53.23,53.23,93.06,93.06
"Foxn3",39,39,17.6,33.41,2.85,54.65,63.54,63.54,63.54,19.81,19.81,19.81,88.83,88.83,88.83,61.27,61.27,61.27,31.25,39.08,8.6,42.87,35.2,12.67,120.26,100.81,100.81,120.26,80.32,34.39,36.64,34.39,91.41,91.41,119.24,119.24,203.57,203.57,149.18,149.18,289.19,289.19
"Tcfl5",0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0
"Klf9",1.16,1.16,0.9,0.29,0,0.48,1.02,1.02,1.02,0.18,0.18,0.18,0.43,0.43,0.43,0.18,0.18,0.18,1.27,0.4,0,2,0.09,0,0.44,2.03,2.03,0.44,2.77,2.79,1.74,2.79,3.26,3.26,3.09,3.09,2.09,2.09,2.64,2.64,4.55,4.55
"Tfec",0,0,0.03,0,0,0.15,0.28,0.28,0.28,0,0,0,0,0,0,0,0,0,0.3,0,0,0.32,0,0,0.29,0,0,0.29,0,0,0,0,0,0,0.36,0.36,0.06,0.06,0,0,0,0
"Max",83.26,83.26,56.27,14.17,0,1.45,105.47,105.47,105.47,6.33,6.33,6.33,98.42,98.42,98.42,8.86,8.86,8.86,70.74,11.71,0,66.5,13.19,0,10.7,18.52,18.52,10.7,78.97,23.89,62.11,23.89,68.82,68.82,57.01,57.01,60.37,60.37,66.31,66.31,95.57,95.57
"Tlx2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.95,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ybx3",42.82,42.82,13.66,3.02,10.78,1.58,202.75,202.75,202.75,11.65,11.65,11.65,266.05,266.05,266.05,20.08,20.08,20.08,95.09,9.41,0,130.31,9.09,0,14.42,6.89,6.89,14.42,79.89,171.37,267.43,171.37,214.29,214.29,75.8,75.8,219.47,219.47,92.33,92.33,81.66,81.66
"Six2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rxrb",47.52,47.52,38.79,15.38,5.1,24.64,73.43,73.43,73.43,10.87,10.87,10.87,82.33,82.33,82.33,9.08,9.08,9.08,62.53,14.31,0,73.6,9.8,18.74,7.32,8.91,8.91,7.32,62.17,50.27,65.74,50.27,85.47,85.47,51.17,51.17,71.62,71.62,77.38,77.38,70.05,70.05
