"","Naive_Kaech_Kaech","Naive_Kaech_Chung","Naive_Mackay_Chung","Naive_MilnerAug_Chung","Naive_Renkema_Chung","Naive_Scott_Scott","MP_Kaech_Chung","MP_Kaech_Kaech","MP_Kaech_Scott","MP_MilnerAug_Kaech","MP_MilnerAug_Scott","MP_MilnerAug_Chung","TE_Kaech_Chung","TE_Kaech_Kaech","TE_Kaech_Scott","TE_MilnerAug_Kaech","TE_MilnerAug_Scott","TE_MilnerAug_Chung","TCM_Mackay_Chung","TCM_MilnerAug_Chung","TCM_Renkema_Chung","TEM_Mackay_Chung","TEM_MilnerAug_Chung","TEM_Renkema_Chung","TRM.IEL_Milner17_Milner17","TRM.IEL_MilnerApr_Chung","TRM.IEL_MilnerApr_Milner17","TRM.IEL_Milner17_Chung","TRM.liver_Mackay_Chung","TexProg1_Beltra_Beltra","TexProg2_Beltra_Beltra","TexProg_Beltra_Chung","TexProg_Hudson_Chung","TexProg_Hudson_Beltra","TexInt_Beltra_Beltra","TexInt_Beltra_Chung","TexInt_Hudson_Chung","TexInt_Hudson_Beltra","TexTerm_Beltra_Beltra","TexTerm_Beltra_Chung","TexTerm_Hudson_Chung","TexTerm_Hudson_Beltra"
"Rfx4",7.51602746376651e-05,6.9605644186991e-05,8.06689713727824e-05,0.000107122425262963,0.000136766840870699,0.000136298402257403,6.06267469835252e-05,6.82314840151062e-05,6.81817760614637e-05,0.00010498369056035,0.000116505450634679,0.000120076670751247,6.36086445183891e-05,6.62698341670636e-05,6.51672847516422e-05,9.05098571172398e-05,0.000104702740147267,0.000100172803750403,7.93116771777003e-05,0.000136019285560027,0.000171879180805096,6.27709576530798e-05,0.000148287474601997,0.000136124175205607,7.80004088268301e-05,9.5827563909338e-05,9.31173584282896e-05,7.42932862605304e-05,6.49804492517928e-05,0.000135507725674309,7.84720021823643e-05,0.000120880787173545,0.000114419265710186,0.000133836153113705,0.000126157663428722,0.000102833266030312,0.000135143693847194,0.000167302538650743,8.77715826195325e-05,6.54973948420489e-05,6.96241873771217e-05,8.32910755083621e-05
"Fos",0.00184605257875324,0.00181535147790294,0.000922948631147274,0.000528226612348311,0.000122665654128295,0.000688240727571659,0.000793570913963758,0.00102430258718866,0.000984840339369183,0.000840415404664701,0.000993538966337368,0.00102403244737544,0.0006706807256089,0.000823863484906917,0.00076489400006592,0.000922551349422774,0.000975193717377277,0.00102729635755356,0.00163310767596502,0.000515042461762662,0.000214073545563109,0.00130090515247057,0.000573223309611754,0.000246761442513451,0.00188708403258522,0.00640678695673984,0.00989915917602398,0.00129243098586292,0.00148397313828872,0.00307653910477614,0.00360432594259268,0.00344010305709769,0.000407400034668309,0.000345787171100118,0.000638638452384467,0.000647178462801774,0.000503146316395496,0.000460173317577294,0.00310030415949164,0.0027763535577073,0.000211966217443916,0.000266616308354639
"Hdx",5.57432600064878e-05,5.74086023857514e-05,6.14495291108113e-05,0.000106437113732629,0.000109812685913397,6.44939309339026e-05,3.91058556360467e-05,4.81660743375211e-05,4.87134161128994e-05,8.35887291067089e-05,9.56368917054982e-05,9.65768255594744e-05,5.55305380239914e-05,4.42062838273526e-05,4.11541838820089e-05,0.000112500841076018,8.30848707870562e-05,9.30360720758614e-05,5.49893678451606e-05,0.000128385549782735,0.000111817114381917,6.26228899788305e-05,0.000116037637755672,0.000124353765820449,5.13779775383594e-05,8.71024067623729e-05,5.27181664079726e-05,7.71482751352716e-05,3.6337172724646e-05,0.000107512491443707,6.41437361435803e-05,6.92872417007221e-05,5.17524560173486e-05,5.57160652156018e-05,7.56961273661302e-05,4.90350188301373e-05,4.17561492290216e-05,7.09203221812116e-05,7.48525090294291e-05,4.80268683918165e-05,4.70635354371937e-05,6.9953735894349e-05
"Etv1",0.000117642391381949,0.000100606022929739,0.00018302221240572,0.000155414048460883,0.000193800171074264,0.000319136268318312,0.00010743465011019,9.30539874339564e-05,9.54339813269899e-05,0.000195770888520399,0.000177882225112553,0.000175674201718083,0.000180726977404302,0.000163825862386637,0.000174904623840918,0.000180225108486412,0.000178640060790431,0.000165834534032748,0.00016270989791849,0.000210924302224337,0.000221366128922907,0.00022178709403935,0.000191712897693725,0.00026132578446509,0.000314507958824142,0.000182728047159992,0.000196626263827822,0.000324343495762807,0.000103252043319042,0.000143930947765567,0.000120753941417647,0.000113121752872251,8.67023236989198e-05,0.000106285578027058,0.000134126619649604,0.000114192802602207,0.000100832037656098,0.000125717572964715,0.000123645668558058,0.000115848506178968,0.000108169929270759,0.000115130558992542
"Maf",0.000194136126639142,0.000245247938702092,9.62181507225204e-05,7.0852255628076e-05,0.000107469859088418,9.22636908395604e-05,0.000297257819549365,0.00040331828372479,0.000382559539212938,0.000167731607141997,0.000226137532370339,0.000226587572776465,0.000262524108073306,0.000421658494994566,0.000319696467519533,0.000225525654619574,0.00027756952213122,0.000359415036463478,0.00032046274562156,0.000115318260026514,0.000117277423809006,0.00041691485999044,0.000113283256510063,0.000361045390838375,0.000248240684324429,9.57082581464939e-05,0.000125614317143575,0.000140471588636407,0.000612494861735265,0.000204334857234147,0.00021118855403765,0.000256281237731921,0.00034809784481397,0.000320761444773115,0.000287532385875594,0.000380379516629332,0.000788247325807272,0.000622598684701929,0.000227039394024103,0.000258629460415357,0.00114439670514239,0.00060551753853726
"Irf3",0.00598508777379258,0.00636808439722433,0.00683573914275349,0.0144721666567857,0.00824317911454979,0.00963971352430654,0.00868293092272265,0.0104245358962468,0.0104171276628545,0.0110579912252222,0.0131111174114092,0.0125204255887538,0.00889262615984162,0.0101532617559281,0.0102551037301187,0.0118447383866642,0.0142242247819784,0.0140964071718027,0.0102409714442253,0.0160123231772627,0.00804961229129833,0.0102765461375821,0.0158558121126655,0.00949437851367947,0.00831080514772393,0.0100863378282844,0.00999878126577517,0.00740794418599084,0.0104765624221095,0.00872632791065002,0.00887804385682713,0.00892274556926125,0.00984306776495264,0.0101206241828821,0.00652147584353953,0.00719183568670885,0.00885903643972478,0.00838483283892453,0.00821702403132082,0.00685196847802019,0.00765578002445455,0.00871593877367801
"Runx3",0.00406119046808884,0.00361451783165612,0.0019765313234537,0.00273183995577819,0.00251382453924011,0.00367718109964012,0.00540450145382748,0.00593068087794132,0.00576269485669619,0.00404146887380007,0.00432048275279651,0.00431666987415939,0.00648695383913621,0.00554164760377189,0.00620491877202004,0.00551931109060966,0.00480288910008134,0.00427598833434456,0.00426496395906566,0.00612578563464895,0.00288143803898968,0.00548613201169586,0.0050382704384099,0.00400945149742774,0.00464486709239492,0.00376280309017608,0.0055633342188639,0.0032448006922125,0.0111051866612363,0.00328836300406772,0.002726431700397,0.00257005841633388,0.00417556796686375,0.00423904086323394,0.00446540522741743,0.0035262884650979,0.00415546584280424,0.00588858179450874,0.00552428787398208,0.00371000318078998,0.00481171476814179,0.00726679441155482
"Pou3f1",2.28087370935787e-05,3.43423396760435e-05,3.87122059354973e-05,6.88346051783169e-05,5.97044096193233e-05,4.4806430526952e-05,2.83805979475461e-05,4.08699397160042e-05,3.1229338888903e-05,5.12041374475749e-05,5.58463493837961e-05,6.97933680469133e-05,3.47272341171258e-05,4.00953750518404e-05,3.88744459530485e-05,5.76042259494278e-05,6.45647783683938e-05,6.47701696751449e-05,2.74729905065539e-05,8.5293341076978e-05,0.000166326711708363,2.86994591454923e-05,7.63471769040928e-05,7.69335462748644e-05,3.88098868861448e-05,3.96594773739566e-05,3.71817394264917e-05,4.22132186026566e-05,2.57582160731776e-05,5.7042020906998e-05,4.71297031363209e-05,4.88482715208367e-05,4.66783128336617e-05,5.08277257958989e-05,0.00010462154478142,7.43031010516569e-05,3.79642153941835e-05,4.94943030957e-05,4.31629112149131e-05,3.77024332206399e-05,3.59865703103398e-05,4.23546609081088e-05
"Arid2",9.96775768564198e-05,0.000149366428333085,0.000106117721215789,0.000285650006389877,0.000136378754378019,0.000183607935108327,9.70988392476315e-05,0.000213656457994539,0.000195594559610984,5.65306409984776e-05,0.000172812604816363,0.000234151169087826,0.000126150928438136,0.000233680168624665,0.000244231720618752,8.53719696875343e-05,0.000215249555700232,0.000200283098812784,0.000108545001206705,0.000112506887131444,0.000260824562426628,0.000152888143385251,0.000143098237425437,0.00020400781677697,0.000124440549824615,0.000132209023010283,7.78815147156658e-05,0.000219373770026982,0.000156970220489986,6.61015236050569e-05,4.55160750853773e-05,7.5326179352963e-05,0.000161084675569053,9.47408845599436e-05,7.59664303985009e-05,0.000104251221621067,0.000144028077488867,0.000103747496525932,8.97223894473343e-05,6.46017037266643e-05,9.79535540303942e-05,0.000133657968575612
"Hsf1",0.000852288102748817,0.00108345614393022,0.00113073662364307,0.00154208820548717,0.000140036769177081,0.00149325082687374,0.00115580079890347,0.00128453135124396,0.00137502626938369,0.00133691864097121,0.00170544608899193,0.001542370499201,0.000885662211198973,0.00125847351357241,0.00121705274346522,0.00112735056195404,0.00147190940271778,0.0014697728133765,0.00133452595201903,0.00201897747469485,0.000138802866905382,0.00127164540260978,0.00261119463422518,0.000157621968100878,0.00131653113620406,0.00126515422508607,0.00173894631694712,0.000900902345909831,0.00174356169499458,0.00227168797563114,0.0014503214483712,0.00174880829086099,0.00163833569348486,0.00168255203332467,0.00135861145624644,0.00138016914277567,0.00164848005195715,0.00179676308955991,0.00108632299947169,0.00141938417585765,0.00137746916390265,0.00123801254466597
"Tbx2",0.000131387098107176,0.000136452208353917,0.000165773237974971,0.00033824331144031,0.000274543918871542,0.000163519988305381,0.000160411149413031,0.000171173096440606,0.000143940392088363,0.000241900152529552,0.000206976251924267,0.00024455246276563,0.000160195883602972,0.000142573805542029,0.000137721139691107,0.000401106625957526,0.000349863304922151,0.000332265919747119,0.000196058068710326,0.00026713411489551,0.000321777976448925,0.000187746595426738,0.000270601560129649,0.000329999129015222,0.000441981550571297,0.000211558118755726,0.000198381099427164,0.000443702584262755,0.000191520809584282,0.000164714374412684,0.000155871396607829,0.000153747572540424,0.000157660231684728,0.000203625557233129,0.000188406291849749,0.000142626625215678,0.00012437097519236,0.000163675237007462,0.000173678934987962,0.000131282325600606,0.000147289485519315,0.000203206467599933
"Rbak",0.00137286473327565,0.00149286143144379,0.00132717035190331,0.00352764606950539,0.00043666525061221,0.00174200752699765,0.00203876406393243,0.002107500406005,0.00225052023067895,0.00186564071499998,0.00195035088976268,0.00190016593399247,0.00208641862543868,0.00230432526299264,0.0022434541579042,0.00245754960471647,0.00256905524025647,0.00268945220245295,0.00199841742455752,0.000499192848637394,0.000502547545764667,0.00248546828077153,0.00100940744334193,0.000467369072148682,0.00143282838020255,0.000773344373940027,0.000892062480856201,0.00120493770569977,0.00232178162303373,0.00138842771152728,0.00201441358724423,0.00192096675116265,0.00227551002229789,0.00195290115972971,0.00185172368382466,0.00217446324128892,0.00199575726869697,0.00171046838093995,0.00190165139229124,0.00241400967360719,0.0027279007427193,0.00179445322418752
"Tfap2c",0.000232190461971884,0.000220321548223571,0.000262100816138396,0.000327305436379067,0.000456984749656876,0.000303216195761618,0.000232913082919425,0.000212182845051154,0.000215697579011148,0.000343616452373915,0.000326807192798375,0.000317331628845738,0.000203171602161315,0.000208155706406688,0.000189576788358979,0.000341961546011182,0.000321901322693664,0.000346360047835272,0.00023068656100584,0.000470325636953925,0.000476941634732213,0.000232418345457013,0.00038531320133258,0.000482241664841119,0.000292553451891175,0.000278235958694977,0.000291251036005259,0.000296464640402102,0.000195697346303088,0.000167870321463083,0.000164842913498344,0.000238053098497526,0.00018673101482466,0.000169287728001536,0.000199764253821541,0.00025368056573912,0.000233773385438397,0.000180293330845367,0.00015925788318245,0.000241754809806611,0.000265773672005382,0.000165289796688506
"Foxp3",0.000153541153599919,0.000139084688192669,0.000116565140980281,0.000335543710011747,0.00107063637409604,0.000130916812595446,4.40740602681737e-05,5.41268383807204e-05,4.09553740574094e-05,0.000227677814489978,0.000213728148963742,0.000296120468496561,5.66097599500411e-05,5.13189749859709e-05,5.40917114011547e-05,0.000206611357926014,0.000180608491342017,0.000186913342665779,9.10882668872428e-05,0.00024369231167181,0.000824568048846331,0.000140168633463773,0.000370058970967192,0.00043417993090183,0.000173993852789138,0.000244295390301252,0.00023116402750763,0.00016518223784474,7.17802248274687e-05,0.00010921999964456,6.7234907265506e-05,0.000123751275515248,5.97987929664771e-05,5.18783872736793e-05,0.000194903279712937,0.000140862474358565,0.000121516074839571,0.00016149327079684,0.000171790449838477,0.000146263179539704,0.000204807169877986,0.0003189706656834
"Nfat5",0.000347987200080682,0.000388694465029676,0.000259695728672625,0.000493309626855174,0.00037697937130739,0.000119440252499467,0.000524566323061694,0.000606395644585016,0.000532417210440484,0.000310829381902588,0.000298067165347745,0.00031221458959317,0.000442892898968158,0.000555618245691499,0.000469169643183686,0.000311310055190421,0.000337390040668694,0.000387939226766415,0.000611702689004945,0.000245764935335144,7.54053150085583e-05,0.000535220894455429,0.000264463910065257,0.000211742184657615,0.00070413048402208,0.000221364239563866,0.000367666188550139,0.00039165954739357,0.000852050287642997,0.000144573777632772,0.000115625737721498,0.000159308937732057,0.000355918041269639,0.000403287809452773,0.000210703907330914,0.000207922633889407,0.000212832180800845,0.000219305563805178,0.000215695444448057,0.000213848283057746,0.000286947401241858,0.00026947727377471
"Hoxb3",0.000702870221490452,0.000662314480676167,1.81454218675097e-05,2.69553783600517e-05,2.63751908886598e-05,2.54863815464819e-05,6.2797996601042e-05,7.8055002345124e-05,6.03178162221025e-05,2.79600929491596e-05,3.35509649733277e-05,4.96138927076648e-05,2.24365607475895e-05,3.35660772543137e-05,3.19867219259427e-05,2.82456744820108e-05,4.1709485678512e-05,4.80730106291006e-05,2.21519921772311e-05,4.16741702974488e-05,5.41298452610079e-05,3.1966465737496e-05,4.16141429081498e-05,7.27807149291896e-05,2.57187734391142e-05,3.61973156970799e-05,2.90869124610937e-05,3.92883492785287e-05,2.36391427041058e-05,2.73057219920311e-05,2.94112504445222e-05,3.27446726123802e-05,2.66711955942163e-05,2.8626970895041e-05,1.82959837377932e-05,2.9392254697963e-05,2.79795090186347e-05,1.89930474750773e-05,3.08290047096829e-05,2.69469848883999e-05,2.71245587564833e-05,2.81939126786788e-05
"Foxq1",1.29421669264211e-05,1.9836879215244e-05,2.42345727886467e-05,1.92403885757498e-05,3.43280372921807e-05,1.4037188521366e-05,1.87460665072269e-05,1.94580871829434e-05,2.03938434407811e-05,2.15759137784867e-05,2.10683474684923e-05,1.90304972324303e-05,1.09460290611996e-05,1.41932015254033e-05,1.78463140194099e-05,1.88420713595225e-05,2.73030172972307e-05,1.87699990009493e-05,9.62734792424437e-06,1.78741294217796e-05,1.78123055852339e-05,1.67953058283508e-05,2.68784006542548e-05,2.55910866049638e-05,1.18800338874323e-05,1.6879130396907e-05,1.24204334327898e-05,1.44799554453779e-05,7.81879206483849e-06,2.34123330281514e-05,1.74536437110717e-05,2.26931836361237e-05,1.76006957146277e-05,1.69890963124234e-05,1.70025179020953e-05,1.85596723779751e-05,1.34619788572209e-05,1.48046797144268e-05,2.34450270426713e-05,1.67977899599583e-05,1.35540495538858e-05,1.98262574700802e-05
"Gmeb2",0.000276343623381563,0.000240509742915405,0.00112445685589005,0.000170313031187788,5.16657412443996e-05,0.00023693555236097,0.000426529683106492,0.000300117423543126,0.000298073814893682,0.000227741733938146,0.000157896102061197,0.000154491690259892,0.000297300908481749,0.000211287159795105,0.000272833229762478,0.00016683427831763,0.000151688251122338,0.000121214940124507,0.000301563090809837,0.000284957512430864,4.77616890857457e-05,0.000286290633610394,0.000132644556770051,0.000468355181394609,0.000274454966277967,0.000148577634217022,0.000207697149543732,0.000194189633076715,0.000377289054637071,0.000256339065579675,0.000196882381186773,0.000190850697565565,0.000324348482956605,0.000331345193099657,0.000229364389747763,0.00026183360242417,0.000307725085331461,0.000290933769939878,0.000317073379930841,0.0002178995181816,0.000273244102483548,0.000384358302733227
"Onecut1",1.06550028738023e-05,1.32338433246448e-05,1.57464305005479e-05,1.63443676819879e-05,3.0965607127471e-05,1.18141544503363e-05,1.30977113256794e-05,1.35758295686334e-05,1.1849740854218e-05,2.17233336569606e-05,1.88238254879882e-05,2.12623099727254e-05,1.27601149695134e-05,1.25662648225575e-05,1.29122142671926e-05,1.81824883172686e-05,2.02699943214181e-05,1.80365662899297e-05,2.08756295195735e-05,1.66437174107337e-05,2.75257932530753e-05,8.83819657910004e-06,1.68407363200342e-05,1.66450748138248e-05,1.74592998207331e-05,4.75533764097384e-05,3.51938650862734e-05,2.91264547108693e-05,9.99985216122143e-06,1.9184449735917e-05,1.51710571919031e-05,1.53449725031514e-05,1.2020736229416e-05,1.6995235381403e-05,2.11078250266086e-05,1.73874184219794e-05,1.41627100059748e-05,1.73466187385546e-05,1.91443530916805e-05,1.33347027744033e-05,1.24234778433937e-05,1.72037269728861e-05
"Mafa",5.39231168014767e-05,6.51448059321492e-05,8.93852032040828e-05,8.9920552975033e-05,0.000124621449215633,8.6819941812307e-05,7.08753928452348e-05,9.99121704229977e-05,8.3966512035786e-05,8.3052024919256e-05,0.000103190298338329,0.000123822922347551,0.000573001182509349,0.00081042692607056,0.000682149575839097,7.5850849697977e-05,0.000107252644109645,0.000130137536408589,9.97476282558071e-05,0.000112290706194361,0.000130386525402991,0.000189672841935214,0.000157569694438315,0.000186808046931266,7.46740630483766e-05,7.01712895331032e-05,7.26097985719797e-05,6.66174138811684e-05,0.000109721742738567,6.60093286375706e-05,5.16809766343777e-05,8.28571617219946e-05,6.84244653456479e-05,6.14266247895735e-05,0.000275092884305303,0.000361907076242998,0.000149352324701388,0.000115143130415282,5.76678177386489e-05,5.73078875052163e-05,0.000102158417023147,9.63051511009855e-05
"Rel",0.000722479532721507,0.000736229869198353,0.000529660901422473,0.000807005805867265,0.000599812561062482,0.000797207576940143,0.000691846171626661,0.00128836609568341,0.00103438414645618,0.000754056059435748,0.00105255262674337,0.00118263020135105,0.0006192249866479,0.001102129712691,0.00104254612733778,0.000526076598212483,0.000926746014915724,0.000983225630835777,0.00092176014929192,0.000804482128381275,0.000168932266740522,0.000874126785613638,0.000931400230339245,0.000698720208999904,0.00159226094673817,0.000780991918851735,0.00099882808000693,0.00120579624063619,0.000977104648242533,0.000436639121155965,0.000309478527129304,0.000398806710693745,0.000861047343033873,0.000724831387970733,0.00031635997916336,0.000301904752898456,0.000356782469742593,0.000399339262714758,0.000316445890749515,0.000302563482398025,0.000357215929257678,0.00038570470884271
